Order ID,Year,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Product Name,Sales,Quantity,Discount,Profit
ORD-10127,2023,12-04-2024 00:00,14-04-2024 00:00,Second Class,CUST-1127,John Calderon,Corporate,United States,East Rachel,South Carolina,74488,East,PROD-627,Electronics,Smartwatch,263.47,7,0.02,68.43
ORD-10128,2024,15-06-2022 00:00,17-06-2022 00:00,First Class,CUST-1128,Calvin Andrews Jr.,Consumer,United States,East Calvinshire,Alaska,44174,South,PROD-628,Beauty,Face Cream,272.81,7,0.29,51.33
ORD-10129,2022,10-02-2022 00:00,16-02-2022 00:00,Standard Class,CUST-1129,Melvin Bryant,Corporate,United States,Browningborough,Utah,16943,Central,PROD-629,Electronics,Smartphone,112.25,7,0.15,25.29
ORD-10130,2024,13-07-2022 00:00,21-07-2022 00:00,Second Class,CUST-1130,Raymond Scott,Home Office,United States,Karenton,New Hampshire,57968,South,PROD-630,Electronics,Smartphone,66.98,7,0.43,10.12
ORD-10131,2022,26-08-2023 00:00,27-08-2023 00:00,First Class,CUST-1131,Billy Jones,Consumer,United States,Evansview,Ohio,45374,Central,PROD-631,Clothing,T-shirt,68.68,2,0.16,15.29
ORD-10132,2024,04-02-2024 00:00,14-02-2024 00:00,Second Class,CUST-1132,Chelsea Miller,Consumer,United States,Alexandriaton,Alaska,23415,South,PROD-632,Electronics,Laptop,445.43,2,0.32,80.27
ORD-10133,2023,06-09-2023 00:00,10-09-2023 00:00,Same Day,CUST-1133,Bradley Jarvis,Corporate,United States,Jacksonstad,Vermont,31039,East,PROD-633,Electronics,Smartphone,19.92,5,0.13,4.59
ORD-10134,2023,14-01-2023 00:00,17-01-2023 00:00,Standard Class,CUST-1134,Jamie Torres,Corporate,United States,Andrewfurt,Maryland,71551,South,PROD-634,Home & Kitchen,Coffee Maker,483.02,3,0.37,80.65
ORD-10135,2023,04-07-2022 00:00,09-07-2022 00:00,First Class,CUST-1135,Sherry Wilson,Consumer,United States,West Jeffport,Massachusetts,48303,West,PROD-635,Electronics,Laptop,19.41,4,0.47,2.73
ORD-10136,2022,12-12-2022 00:00,19-12-2022 00:00,Same Day,CUST-1136,Jasmine Moore,Home Office,United States,Nicoleburgh,South Carolina,20259,South,PROD-636,Books,Biography,494.42,7,0.44,73.38
ORD-10137,2023,18-11-2022 00:00,27-11-2022 00:00,First Class,CUST-1137,Doris Webster,Consumer,United States,South Marktown,Iowa,34274,East,PROD-637,Books,Biography,461.76,5,0.27,89.34
ORD-10138,2024,02-01-2024 00:00,06-01-2024 00:00,First Class,CUST-1138,Jason Erickson,Consumer,United States,East John,Colorado,73852,West,PROD-638,Clothing,Sneakers,157.48,8,0.42,24.21
ORD-10139,2023,06-08-2024 00:00,16-08-2024 00:00,Same Day,CUST-1139,Kimberly Acevedo,Consumer,United States,Lake Sonya,New York,44885,Central,PROD-639,Home & Kitchen,Toaster,39.93,6,0.37,6.67
ORD-10140,2024,10-06-2024 00:00,15-06-2024 00:00,Standard Class,CUST-1140,Matthew Fisher,Home Office,United States,Perrymouth,South Dakota,83484,South,PROD-640,Electronics,Tablet,335.13,3,0.3,62.17
ORD-10141,2022,16-08-2023 00:00,19-08-2023 00:00,First Class,CUST-1141,Lisa Poole,Home Office,United States,Amytown,Idaho,52597,South,PROD-641,Books,Biography,459.5,5,0.23,93.77
ORD-10142,2023,31-01-2023 00:00,01-02-2023 00:00,Second Class,CUST-1142,Barry Donovan,Consumer,United States,Brownfort,Texas,60878,West,PROD-642,Books,Fiction,452.75,8,0.41,70.79
ORD-10143,2023,11-10-2022 00:00,14-10-2022 00:00,Standard Class,CUST-1143,Brett Burns,Corporate,United States,West Toddview,Delaware,8090,East,PROD-643,Beauty,Shampoo,248.68,6,0.21,52.07
ORD-10144,2022,26-09-2023 00:00,05-10-2023 00:00,Standard Class,CUST-1144,Connie Greene,Home Office,United States,Port Courtneychester,Kentucky,25643,South,PROD-644,Clothing,Jeans,251.46,5,0.19,53.98
ORD-10145,2024,29-06-2023 00:00,05-07-2023 00:00,First Class,CUST-1145,Thomas Nguyen,Consumer,United States,Adrianamouth,Alaska,63083,West,PROD-645,Books,Mystery,182.66,2,0.1,43.57
ORD-10146,2024,23-01-2023 00:00,29-01-2023 00:00,Second Class,CUST-1146,Dylan Bautista,Consumer,United States,Jameston,Kansas,79292,East,PROD-646,Beauty,Perfume,300.2,6,0.09,72.4
ORD-10147,2023,12-11-2023 00:00,17-11-2023 00:00,Same Day,CUST-1147,Amanda Huffman,Consumer,United States,Lake Michaelmouth,New York,78574,East,PROD-647,Electronics,Laptop,128.08,7,0.33,22.74
ORD-10148,2024,23-07-2024 00:00,27-07-2024 00:00,Same Day,CUST-1148,James Fry,Consumer,United States,Derekborough,North Dakota,74410,West,PROD-648,Clothing,Sneakers,132.31,2,0.37,22.09
ORD-10149,2024,04-10-2022 00:00,06-10-2022 00:00,Standard Class,CUST-1149,Robert Williams,Consumer,United States,Nicolechester,California,48665,Central,PROD-649,Electronics,Headphones,346.33,1,0.1,82.61
ORD-10150,2024,06-08-2024 00:00,11-08-2024 00:00,First Class,CUST-1150,Joseph Coleman,Corporate,United States,Davidsonstad,Ohio,32544,Central,PROD-650,Books,Non-Fiction,424.99,3,0.27,82.22
ORD-10151,2022,22-08-2024 00:00,27-08-2024 00:00,First Class,CUST-1151,Pamela Wallace,Consumer,United States,Lisafurt,Indiana,88538,South,PROD-651,Clothing,Sneakers,194.6,2,0.34,34.04
ORD-10152,2024,10-02-2023 00:00,15-02-2023 00:00,First Class,CUST-1152,Jeffrey Gill MD,Consumer,United States,South Holly,Oregon,16149,East,PROD-652,Beauty,Lipstick,193.42,7,0.47,27.17
ORD-10153,2023,10-08-2024 00:00,19-08-2024 00:00,Second Class,CUST-1153,Steven Michael,Home Office,United States,Brandonside,Kentucky,1353,South,PROD-653,Home & Kitchen,Vacuum Cleaner,134.4,6,0.25,26.71
ORD-10154,2022,22-08-2024 00:00,28-08-2024 00:00,Second Class,CUST-1154,Rodney Irwin,Home Office,United States,New Steveberg,North Carolina,2298,South,PROD-654,Beauty,Face Cream,405.14,4,0.04,103.08
ORD-10155,2023,06-06-2022 00:00,07-06-2022 00:00,Standard Class,CUST-1155,Christian Stanley,Corporate,United States,West Joelside,West Virginia,54887,Central,PROD-655,Clothing,Jacket,100.82,3,0.36,17.1
ORD-10156,2022,06-08-2023 00:00,12-08-2023 00:00,First Class,CUST-1156,Lindsey Jordan,Consumer,United States,Shafferberg,South Carolina,27564,Central,PROD-656,Books,Mystery,348.34,5,0.01,91.39
ORD-10157,2023,13-01-2023 00:00,23-01-2023 00:00,Standard Class,CUST-1157,Jennifer White,Corporate,United States,Jacksonbury,Massachusetts,38532,East,PROD-657,Beauty,Shampoo,329.34,8,0.23,67.21
ORD-10158,2022,13-04-2024 00:00,21-04-2024 00:00,Second Class,CUST-1158,Tristan Gill,Consumer,United States,Kendrahaven,Vermont,1103,West,PROD-658,Beauty,Mascara,76.85,4,0.43,11.61
ORD-10159,2022,17-04-2024 00:00,22-04-2024 00:00,First Class,CUST-1159,Dennis Ramsey,Consumer,United States,Joseside,Hawaii,36448,East,PROD-659,Beauty,Face Cream,432.25,7,0.22,89.35
ORD-10160,2022,12-11-2023 00:00,20-11-2023 00:00,First Class,CUST-1160,Phillip Ellis,Consumer,United States,West Eduardo,Illinois,81220,Central,PROD-660,Home & Kitchen,Toaster,429.53,2,0.17,94.48
ORD-10161,2022,28-10-2024 00:00,29-10-2024 00:00,First Class,CUST-1161,Scott Price,Home Office,United States,East Mitchellfort,Iowa,60130,West,PROD-661,Beauty,Mascara,118.39,6,0.14,26.98
ORD-10162,2023,23-09-2024 00:00,25-09-2024 00:00,First Class,CUST-1162,Kimberly Jones,Corporate,United States,Nguyenberg,Montana,84245,Central,PROD-662,Clothing,Sneakers,232.2,2,0.04,59.08
ORD-10163,2022,31-01-2024 00:00,02-02-2024 00:00,Same Day,CUST-1163,Wesley Newman,Home Office,United States,Mooreshire,Missouri,20314,South,PROD-663,Clothing,Jacket,434.95,7,0.21,91.06
ORD-10164,2023,22-03-2024 00:00,28-03-2024 00:00,Standard Class,CUST-1164,Robert Ryan,Home Office,United States,Lake Keith,Oregon,21533,Central,PROD-664,Home & Kitchen,Blender,161.02,7,0.12,37.55
ORD-10165,2024,01-12-2022 00:00,09-12-2022 00:00,Same Day,CUST-1165,Holly Holt,Home Office,United States,Jenniferview,Alabama,81466,East,PROD-665,Beauty,Face Cream,150.46,8,0.06,37.48
ORD-10166,2023,03-10-2022 00:00,08-10-2022 00:00,Standard Class,CUST-1166,Tristan Davies,Consumer,United States,Barbarahaven,Delaware,37732,South,PROD-666,Electronics,Headphones,121.85,8,0.26,23.9
ORD-10167,2023,23-10-2023 00:00,26-10-2023 00:00,Same Day,CUST-1167,Tyler Barnett,Consumer,United States,Lake Juanside,Alabama,18232,South,PROD-667,Beauty,Face Cream,178.43,8,0.32,32.16
ORD-10168,2024,21-12-2022 00:00,30-12-2022 00:00,Second Class,CUST-1168,Karen Hall,Consumer,United States,Russellburgh,Pennsylvania,3317,East,PROD-668,Home & Kitchen,Toaster,440.15,2,0.03,113.15
ORD-10169,2023,23-08-2024 00:00,31-08-2024 00:00,Second Class,CUST-1169,Lori Morris,Consumer,United States,Williamsmouth,Illinois,82170,East,PROD-669,Beauty,Lipstick,254.75,6,0.05,64.14
ORD-10170,2024,15-09-2024 00:00,24-09-2024 00:00,First Class,CUST-1170,Omar Moore,Consumer,United States,Meyerborough,Idaho,29949,South,PROD-670,Books,Non-Fiction,305.88,7,0.33,54.31
ORD-10171,2022,24-11-2024 00:00,25-11-2024 00:00,Standard Class,CUST-1171,Vincent Ruiz,Corporate,United States,South Kathrynview,Kentucky,89279,Central,PROD-671,Electronics,Smartwatch,225.8,7,0.33,40.09
ORD-10172,2024,17-10-2023 00:00,27-10-2023 00:00,Standard Class,CUST-1172,Brenda Romero,Corporate,United States,Kevinbury,Nevada,34678,East,PROD-672,Beauty,Mascara,240.96,8,0.48,33.21
ORD-10173,2024,31-12-2022 00:00,07-01-2023 00:00,Same Day,CUST-1173,Ashley Olson,Consumer,United States,North Angela,Vermont,99158,East,PROD-673,Home & Kitchen,Vacuum Cleaner,167.62,8,0.04,42.65
ORD-10174,2023,29-06-2024 00:00,08-07-2024 00:00,Same Day,CUST-1174,Theresa Hanson,Corporate,United States,East Virginia,Pennsylvania,85818,East,PROD-674,Clothing,Jacket,280.74,6,0.39,45.39
ORD-10175,2022,28-08-2024 00:00,29-08-2024 00:00,Same Day,CUST-1175,Rachel Rodriguez,Consumer,United States,North Michael,Florida,55131,West,PROD-675,Beauty,Perfume,110.15,7,0.27,21.31
ORD-10176,2022,10-04-2024 00:00,15-04-2024 00:00,Same Day,CUST-1176,Maria Calhoun,Corporate,United States,Lake Derrick,Mississippi,74797,Central,PROD-676,Clothing,Jeans,64.55,7,0.15,14.54
ORD-10177,2022,15-08-2024 00:00,24-08-2024 00:00,Second Class,CUST-1177,Sean Jefferson,Consumer,United States,Anitaberg,Utah,27966,Central,PROD-677,Electronics,Smartwatch,95.4,7,0.09,23.01
ORD-10178,2024,17-07-2024 00:00,25-07-2024 00:00,Same Day,CUST-1178,Thomas Hughes MD,Consumer,United States,East Kari,Maryland,40963,West,PROD-678,Beauty,Mascara,44.92,2,0.31,8.21
ORD-10179,2024,15-11-2023 00:00,16-11-2023 00:00,Standard Class,CUST-1179,Laura Smith,Corporate,United States,Ericahaven,Ohio,13348,Central,PROD-679,Books,Non-Fiction,307.59,7,0.47,43.2
ORD-10180,2022,23-04-2022 00:00,30-04-2022 00:00,Standard Class,CUST-1180,Eric Sanchez,Home Office,United States,Yvetteview,Kentucky,91754,East,PROD-680,Clothing,Jeans,363.81,1,0.16,80.99
ORD-10181,2024,23-01-2024 00:00,27-01-2024 00:00,Standard Class,CUST-1181,Mia Miller,Corporate,United States,West Shannonburgh,Georgia,81396,South,PROD-681,Electronics,Tablet,115.69,9,0.39,18.7
ORD-10182,2023,06-08-2022 00:00,08-08-2022 00:00,First Class,CUST-1182,Stacy Chen,Home Office,United States,Thomasberg,Arizona,39519,East,PROD-682,Electronics,Laptop,171.61,3,0.34,30.02
ORD-10183,2024,09-01-2023 00:00,16-01-2023 00:00,Standard Class,CUST-1183,Gina Dickerson,Corporate,United States,Lake Erikaport,Oklahoma,89892,West,PROD-683,Clothing,Sneakers,456.68,3,0.33,81.09
ORD-10184,2024,09-10-2022 00:00,12-10-2022 00:00,Second Class,CUST-1184,Jon Wolf,Corporate,United States,Danielschester,Utah,21263,East,PROD-684,Clothing,T-shirt,318.01,8,0.1,75.85
ORD-10185,2023,09-10-2024 00:00,17-10-2024 00:00,First Class,CUST-1185,Janet Avila,Consumer,United States,Wyattville,Alabama,17796,West,PROD-685,Clothing,Sneakers,144.12,4,0.1,34.38
ORD-10186,2022,11-09-2023 00:00,13-09-2023 00:00,First Class,CUST-1186,Kelly Cooke,Home Office,United States,West Phillipshire,Massachusetts,23005,Central,PROD-686,Books,Fiction,196.87,5,0.2,41.74
ORD-10187,2023,07-07-2023 00:00,15-07-2023 00:00,Second Class,CUST-1187,William Martinez Jr.,Corporate,United States,Port Ryan,Wyoming,79549,West,PROD-687,Clothing,T-shirt,177.16,9,0.41,27.7
ORD-10188,2024,03-07-2022 00:00,06-07-2022 00:00,Same Day,CUST-1188,Joyce Walker,Consumer,United States,West Cynthia,Mississippi,10915,West,PROD-688,Electronics,Smartwatch,286.03,4,0.09,68.98
ORD-10189,2022,29-05-2023 00:00,06-06-2023 00:00,Standard Class,CUST-1189,Joshua Avila,Home Office,United States,Martinezville,Iowa,12812,West,PROD-689,Electronics,Tablet,134.83,3,0.28,25.73
ORD-10190,2024,29-03-2022 00:00,31-03-2022 00:00,Second Class,CUST-1190,Angel Whitney,Home Office,United States,Elizabethville,Connecticut,90912,West,PROD-690,Books,Biography,394.28,1,0.3,73.15
ORD-10191,2024,26-09-2024 00:00,28-09-2024 00:00,Second Class,CUST-1191,Gabriel Hall,Home Office,United States,Mannmouth,Alaska,97866,East,PROD-691,Books,Fiction,315.97,3,0.19,67.83
ORD-10192,2023,04-05-2024 00:00,05-05-2024 00:00,Same Day,CUST-1192,Corey Wilson,Corporate,United States,North Justin,Kansas,96004,West,PROD-692,Home & Kitchen,Blender,296.82,3,0.26,58.21
ORD-10193,2023,06-09-2022 00:00,10-09-2022 00:00,Same Day,CUST-1193,Eric Heath,Home Office,United States,Lake Juliastad,Colorado,73232,East,PROD-693,Electronics,Laptop,229.5,2,0.4,36.49
ORD-10194,2023,07-09-2023 00:00,08-09-2023 00:00,Second Class,CUST-1194,Judith Cross,Consumer,United States,Mitchellland,Minnesota,86186,Central,PROD-694,Beauty,Mascara,490.95,1,0.04,124.91
ORD-10195,2023,09-09-2023 00:00,17-09-2023 00:00,Standard Class,CUST-1195,Leslie Ryan,Home Office,United States,Melissabury,South Carolina,14627,Central,PROD-695,Home & Kitchen,Vacuum Cleaner,480.4,5,0.1,114.59
ORD-10196,2022,07-11-2022 00:00,16-11-2022 00:00,Standard Class,CUST-1196,Amy Shaw,Corporate,United States,East Kelly,Louisiana,39871,West,PROD-696,Beauty,Shampoo,191.41,2,0.04,48.7
ORD-10197,2022,20-12-2023 00:00,25-12-2023 00:00,Second Class,CUST-1197,Jonathan Butler,Corporate,United States,Mathewshire,Illinois,37867,East,PROD-697,Beauty,Shampoo,174.39,8,0.4,27.73
ORD-10198,2023,24-03-2024 00:00,03-04-2024 00:00,First Class,CUST-1198,Lawrence Smith,Corporate,United States,Jessicaburgh,Maine,75965,West,PROD-698,Books,Biography,164.43,4,0.18,35.73
ORD-10199,2024,02-07-2023 00:00,11-07-2023 00:00,Standard Class,CUST-1199,Mary Bennett,Home Office,United States,Lake Christian,New Mexico,28101,South,PROD-699,Home & Kitchen,Coffee Maker,463.86,8,0.14,105.72
ORD-10200,2022,13-10-2023 00:00,17-10-2023 00:00,Second Class,CUST-1200,Richard Hill,Corporate,United States,West Thomas,Maine,50523,West,PROD-700,Home & Kitchen,Blender,480.4,3,0.49,64.93
ORD-10201,2022,23-03-2023 00:00,27-03-2023 00:00,Standard Class,CUST-1201,Laura Garcia,Corporate,United States,Jensenberg,Idaho,56258,Central,PROD-701,Beauty,Face Cream,189.72,9,0.37,31.68
ORD-10202,2023,16-01-2023 00:00,25-01-2023 00:00,First Class,CUST-1202,Sherri Booth,Consumer,United States,Jenniferstad,Wisconsin,27990,South,PROD-702,Clothing,Hat,157.36,8,0.41,24.61
ORD-10203,2022,23-10-2022 00:00,27-10-2022 00:00,Same Day,CUST-1203,Kyle Peck DVM,Corporate,United States,Alvareztown,Georgia,57558,West,PROD-703,Books,Mystery,95.24,5,0.08,23.22
ORD-10204,2023,29-06-2024 00:00,04-07-2024 00:00,Same Day,CUST-1204,Audrey Washington,Home Office,United States,Josestad,Indiana,93173,Central,PROD-704,Clothing,Sneakers,87.52,8,0.45,12.76
ORD-10205,2022,28-10-2022 00:00,07-11-2022 00:00,First Class,CUST-1205,Benjamin Powell,Consumer,United States,Angelaberg,Oklahoma,29468,Central,PROD-705,Clothing,T-shirt,430.88,6,0.11,101.63
ORD-10206,2023,26-04-2022 00:00,29-04-2022 00:00,Second Class,CUST-1206,Denise Garcia,Corporate,United States,Kristinefurt,Massachusetts,24824,East,PROD-706,Books,Biography,472.46,1,0.3,87.65
ORD-10207,2023,08-07-2024 00:00,13-07-2024 00:00,Standard Class,CUST-1207,Mary Davis,Consumer,United States,New Shanechester,Missouri,92455,East,PROD-707,Electronics,Smartphone,371.94,6,0.03,95.62
ORD-10208,2024,08-02-2024 00:00,15-02-2024 00:00,Standard Class,CUST-1208,Dr. Crystal Hardy,Home Office,United States,Port Ian,North Dakota,50355,West,PROD-708,Books,Non-Fiction,174.81,7,0.25,34.75
ORD-10209,2022,28-03-2022 00:00,06-04-2022 00:00,Same Day,CUST-1209,Martin Reynolds,Consumer,United States,East Bobbychester,Vermont,2810,East,PROD-709,Beauty,Lipstick,201.03,9,0.46,28.77
ORD-10210,2023,04-01-2022 00:00,12-01-2022 00:00,Standard Class,CUST-1210,Amanda Newton,Home Office,United States,South Jacquelineville,Montana,19786,East,PROD-710,Home & Kitchen,Vacuum Cleaner,309.02,8,0.1,73.71
ORD-10211,2022,04-04-2023 00:00,05-04-2023 00:00,Standard Class,CUST-1211,April Wise,Corporate,United States,Donaldland,Nebraska,76921,East,PROD-711,Clothing,Jeans,156.29,2,0.17,34.38
ORD-10212,2024,30-04-2023 00:00,08-05-2023 00:00,Same Day,CUST-1212,Joshua Bates,Home Office,United States,Mcdonaldbury,Oklahoma,53198,South,PROD-712,Clothing,T-shirt,83.59,5,0.1,19.94
ORD-10213,2023,16-12-2022 00:00,23-12-2022 00:00,Second Class,CUST-1213,Stephanie Mcneil,Consumer,United States,Monicaburgh,Massachusetts,10503,West,PROD-713,Books,Mystery,471.27,7,0,124.9
ORD-10214,2022,19-06-2022 00:00,29-06-2022 00:00,Standard Class,CUST-1214,Hannah Reynolds,Consumer,United States,East Kelly,Arizona,19850,Central,PROD-714,Electronics,Headphones,149.18,8,0.11,35.19
ORD-10215,2023,07-05-2024 00:00,09-05-2024 00:00,First Class,CUST-1215,Kathleen Sweeney,Corporate,United States,West Kevinton,Idaho,70359,Central,PROD-715,Beauty,Perfume,26.69,9,0.46,3.82
ORD-10216,2023,30-05-2023 00:00,04-06-2023 00:00,Standard Class,CUST-1216,Charlene Osborne,Corporate,United States,Lake Carolynberg,New Jersey,58704,West,PROD-716,Beauty,Shampoo,158.71,8,0.35,27.34
ORD-10217,2022,02-02-2022 00:00,07-02-2022 00:00,First Class,CUST-1217,Katherine Richmond,Consumer,United States,Robertstad,Rhode Island,80768,South,PROD-717,Books,Science Fiction,208.13,6,0.11,49.09
ORD-10218,2024,28-01-2023 00:00,07-02-2023 00:00,Standard Class,CUST-1218,Austin Dominguez Jr.,Consumer,United States,Gilesport,Maine,29364,Central,PROD-718,Books,Biography,243.19,4,0.07,59.94
ORD-10219,2022,31-07-2023 00:00,01-08-2023 00:00,Standard Class,CUST-1219,Stephanie Williams DVM,Corporate,United States,New Sean,South Carolina,61239,East,PROD-719,Beauty,Face Cream,380.04,1,0.3,70.5
ORD-10220,2023,24-04-2024 00:00,02-05-2024 00:00,Standard Class,CUST-1220,John Johnson,Consumer,United States,New Luisport,Maine,54824,East,PROD-720,Beauty,Lipstick,319.3,7,0.06,79.54
ORD-10221,2024,21-09-2022 00:00,26-09-2022 00:00,Same Day,CUST-1221,Tiffany Campos,Consumer,United States,Petersberg,New Mexico,22503,South,PROD-721,Books,Non-Fiction,141.63,5,0.08,34.53
ORD-10222,2022,10-11-2024 00:00,17-11-2024 00:00,First Class,CUST-1222,Michael Fletcher,Corporate,United States,Port Kelly,South Carolina,52872,South,PROD-722,Clothing,Jeans,119.86,2,0.08,29.22
ORD-10223,2022,28-02-2024 00:00,06-03-2024 00:00,Same Day,CUST-1223,Nicholas Petty,Home Office,United States,Brooksbury,Arizona,8342,West,PROD-723,Books,Mystery,170.74,2,0.11,40.27
ORD-10224,2022,21-06-2023 00:00,22-06-2023 00:00,First Class,CUST-1224,Krystal Wade,Home Office,United States,Paynehaven,Indiana,89945,West,PROD-724,Books,Biography,328.89,7,0.26,64.5
ORD-10225,2024,20-06-2023 00:00,25-06-2023 00:00,Same Day,CUST-1225,Ashley Sullivan,Corporate,United States,Colleenmouth,Minnesota,62425,Central,PROD-725,Beauty,Mascara,66.47,3,0.35,11.45
ORD-10226,2022,04-10-2024 00:00,13-10-2024 00:00,Standard Class,CUST-1226,Donald Mckinney,Consumer,United States,Walkerport,Maryland,73140,West,PROD-726,Clothing,Sneakers,331.31,2,0.42,50.93
ORD-10227,2022,13-11-2023 00:00,18-11-2023 00:00,Standard Class,CUST-1227,Joseph Scott,Home Office,United States,North Danielleshire,Wyoming,64791,West,PROD-727,Beauty,Mascara,481.8,5,0.5,63.84
ORD-10228,2023,09-08-2023 00:00,19-08-2023 00:00,Same Day,CUST-1228,Cassie Fernandez,Home Office,United States,New David,South Carolina,80596,East,PROD-728,Home & Kitchen,Blender,41.61,4,0.21,8.71
ORD-10229,2024,26-06-2022 00:00,29-06-2022 00:00,Same Day,CUST-1229,Nicholas Schmidt,Corporate,United States,Ortizport,Indiana,29251,West,PROD-729,Books,Mystery,142.27,5,0.27,27.52
ORD-10230,2024,06-01-2022 00:00,11-01-2022 00:00,Standard Class,CUST-1230,Felicia Gordon,Consumer,United States,Christopherbury,Connecticut,84252,South,PROD-730,Electronics,Tablet,496.78,3,0.09,119.81
ORD-10231,2022,25-11-2023 00:00,03-12-2023 00:00,Second Class,CUST-1231,Steven Kelly,Corporate,United States,Lake Jenniferside,Connecticut,9727,Central,PROD-731,Electronics,Tablet,478.8,1,0.01,125.62
ORD-10232,2022,09-10-2023 00:00,19-10-2023 00:00,Second Class,CUST-1232,Douglas Edwards,Corporate,United States,Garciabury,New Mexico,13802,East,PROD-732,Home & Kitchen,Vacuum Cleaner,474.46,1,0.41,74.19
ORD-10233,2023,03-09-2022 00:00,10-09-2022 00:00,Same Day,CUST-1233,Mr. David Moore,Corporate,United States,Elizabethside,Vermont,21653,South,PROD-733,Books,Biography,254.77,2,0.07,62.79
